hurricane_name,date,severity,deaths,location,injuries,damage_billions,duration_days,event_trading_date,event_date_shift_days,spy_prev_5d_return,vix,energy_prev_5d_return,energy_20d_volatility,energy_volume_change,energy_drawdown,energy_beta,utilities_prev_5d_return,utilities_20d_volatility,utilities_volume_change,utilities_drawdown,utilities_beta,financials_prev_5d_return,financials_20d_volatility,financials_volume_change,financials_drawdown,financials_beta,industrials_prev_5d_return,industrials_20d_volatility,industrials_volume_change,industrials_drawdown,industrials_beta,energy_5d_abnormal_return,utilities_5d_abnormal_return,financials_5d_abnormal_return,industrials_5d_abnormal_return
Linda (2015),2015-09-05,Category 3,2,Southwestern United States,Not reported,0.0,11,2015-09-08,3,-0.025699144272298136,27.799999237060547,-0.03974077188928227,0.40540348168184265,-0.32039614026783825,-0.0959463004586214,1.1217332654096428,-0.03532704845942125,0.24670146421083597,-0.1503987645936644,-0.10704168606461584,0.5875681083304368,-0.033290585845800025,0.3168649524597012,-0.18844457466448927,-0.10966998811301276,1.029459074400799,-0.01813259675293899,0.2805314840359917,-0.35374231451692517,-0.08001508548327696,0.9498357329713963,-0.02481895754057384,-0.004261087545292863,0.002101124240506902,0.0023187058513074454
Marty (2015),2015-09-24,Category 2,1,Colima,Not reported,0.01,4,2015-09-24,0,-0.025652077898396297,22.1299991607666,-0.04354806270815448,0.32109045452075113,-0.3706319355452071,-0.06010552249428047,1.1293368543295887,-0.01151403231974013,0.18856898334635774,-0.5905380189706111,-0.020878366356854472,0.6107016510329839,-0.02021010999999251,0.2468467529169217,-0.4268352846925997,-0.04167120611633246,1.0208111666826591,-0.038243798457371914,0.24039315711055947,-0.42883491896749026,-0.042455653213216094,0.9760249461751147,-0.01094840869970537,0.014860970270732854,0.01244317723269972,0.005399173512389388
Olaf (2015),2015-10-13,Category 4,0,None reported,Not reported,0.0,8,2015-10-13,0,0.018858314605272763,16.170000076293945,0.012046299353352774,0.3237383428334039,0.0869993899243291,-0.019311163011236365,1.2487072490245095,0.013070698612103193,0.14897884727550376,-0.3183586936102837,0.0,0.6049688567797535,0.008236164356422382,0.1891215899143945,-0.5006889112477124,-0.0074839530698038725,0.9861275936710909,0.03089416748128171,0.19942436546546408,-0.3829981515496955,0.0,0.9879629719185787,-0.003739015914396404,0.00568133468611598,0.011280663225696541,-0.01144275988136867
Patricia (2015),2015-10-20,Category 5,13,Jalisco; Colima; Central Mexico,Not reported,0.462,4,2015-10-20,0,0.01558078226228421,14.979999542236328,0.007722062465244095,0.30715858913366645,-0.053021050397702774,-0.022049243064708124,1.2326568509778453,0.01656099004839162,0.1341360398985717,0.012491879460721833,0.0,0.6142722199524474,0.01949716773257637,0.17735240038873987,-0.31696039915975693,-0.0008493999036920385,1.0023298217270875,-0.003786714845413708,0.1820269913333318,-0.41452293178058697,-0.0144221957675702,0.974956915767484,-0.05039375954986758,-0.03252954362024274,-0.007465773920584784,0.001129212325303719
Sandra (2015),2015-11-23,Category 4,0,None reported,Not reported,0.0,5,2015-11-23,0,0.017945658306760315,15.470000267028809,-0.0187735337144892,0.2636089551435008,-0.12813191497844711,-0.06302522042501502,1.245455155198414,0.0030049731041339456,0.1884858510450982,-0.058336858929159074,-0.02340775849430743,0.5720560907565547,0.01900071566342354,0.1669880702381343,-0.17899033660411856,-0.0024263213844938347,1.028660555935203,0.021398183855193098,0.11773987935647083,-0.3338914966066826,0.0,0.9862568546386136,0.00981243725748504,-0.003745894811042927,0.0028816458094742536,-0.009333979210990884
Alex (2016),2016-01-07,Category 1,0,Azores,Not reported,0.0,9,2016-01-07,0,-0.034526276636483,20.59000015258789,-0.030808174938170563,0.3200305725147002,0.08729281144117174,-0.06500328875001293,1.2252704961619345,-0.007543424305555102,0.15126126937646897,0.14571862117049972,-0.008449870005735938,0.49054040743422905,-0.04029909304860246,0.22067010394710007,0.31547385025690877,-0.04890600105652032,1.1988090718260773,-0.03314591074719664,0.17329814276273178,-0.24425400183787127,-0.04122557031822205,0.907962829177174,-0.00334041440947197,0.026458809810064543,-0.013128610414195663,-0.003210011284995984
Earl (2016),2016-08-02,Category 1,89,Belize; Mexico; Guatemala,Not reported,0.1,5,2016-08-02,0,0.000876698272322507,12.4399995803833,-0.03251690435050825,0.19901081505760101,1.5427539580545364,-0.06271604694223154,1.1508981096517055,-0.0011493789603895799,0.133124084417985,-0.19071408887047048,-0.015666355108791663,0.09683199184455385,-0.002537210852878169,0.09269670564964459,-0.16176882937980475,-0.004221761850459971,1.369944460970813,-0.008381731257728564,0.10351554915247534,-0.275656600216585,-0.013780316889862476,1.1296221673070266,0.023084050597898864,-0.03362558202634103,0.016870566927389863,0.00416663164942932
Gaston (2016),2016-08-22,Category 3,0,Azores,Not reported,0.0,12,2016-08-22,0,-0.002510348452194333,11.34000015258789,0.016750750202977116,0.199990431399367,-0.3167596977479551,-0.008309715814735608,1.210633364898215,0.002993061378124162,0.13690587915642954,0.03143678695300545,-0.04556666891937555,0.041759571481019525,-0.0004163939227659341,0.09824975505397376,-0.09938130682973545,-0.002492704472841001,1.4400808289036366,0.0011874811357668325,0.07690316640368036,0.0417848955377611,-0.0003386644785856596,1.1469062774309526,0.004369730175386111,-0.016087442853216838,0.013689301547485822,0.0026432729422688483
Hermine (2016),2016-08-28,Category 1,5,Florida; East Coast of the United States,Not reported,0.55,7,2016-08-29,1,-0.005674009896790011,13.649999618530273,-0.0031612892663184233,0.15345174767242892,-0.11430465644675447,-0.02281693841632393,1.2201730319635078,-0.024801977087348215,0.14327529252376156,0.5542046620937131,-0.057526445358037415,0.07508177458224749,0.004165203091306413,0.09689556540302312,0.9493801262023405,0.0,1.412827430733113,-0.005256798502298765,0.07068553086010945,1.035618684909486,-0.0064362366847994235,1.1499394919200048,0.0007970101084249226,0.00944419008333619,0.005566632149341055,-0.008484646447021627
Matthew (2016),2016-09-28,Category 5,652,Haiti; Cuba; Bahamas; Southeastern United States,Not reported,10.7,12,2016-09-28,0,-0.0011583226173763617,13.100000381469727,-0.023075894220203286,0.23468038385765516,0.19206697124145045,-0.06327526958907115,1.3228292558356456,-0.010261897018414956,0.20843950327564376,0.12012902375831658,-0.016280643097161485,0.895637567137275,-0.011316469629964576,0.13697925293732077,-0.210671799485734,-0.032440605591088856,0.9995614333227005,0.0038162792531839518,0.15478736849863356,-0.4169836844882777,-0.012620252143631383,1.1044185233725914,0.020855786109973518,-0.053045674312620306,0.019679757833574896,0.004490301490365778
Nicole (2016),2016-10-04,Category 4,0,Bermuda,Not reported,0.04,15,2016-10-04,0,0.0009738018529024117,13.569999694824219,0.054865967477537136,0.27545365094553104,-0.3139515569454523,-0.011880960994940293,1.4175060404683075,-0.03688967076385152,0.21343641155063311,0.15960953520316523,-0.05256972629733492,0.8949347187545138,-0.000520315850023545,0.15544915720037586,-0.4507797870655824,-0.031367271072871405,1.0269439197144234,0.0096765547640143,0.16127402553358544,0.046658610970129466,-0.0013715077882819893,1.0747284899163236,0.021000266282249047,-0.0009438756586244157,0.018783167428993996,-0.010055696375369516
Otto (2016),2016-11-20,Category 3,23,Nicaragua; Costa Rica; Panama,Not reported,0.19,6,2016-11-21,1,0.008818814414347065,12.850000381469727,0.018324772005762657,0.18083840411389634,-0.25905852869636103,-0.009607510708406819,1.283139373876831,0.00630385082251661,0.22329762516332047,-0.5072709599822594,-0.06352429279839955,0.8628937572862754,-0.0018019896072540842,0.24231664320510415,-0.031113409116447888,-0.0018019896072540842,1.10128955816101,-0.00016331560969418124,0.15518950281773414,-0.3973444152160367,-0.003900311651486299,1.0756408852191757,-0.030780294572874123,0.02839886894861543,-0.004801267543813714,0.007905608547573273
Pali (2016),2016-01-07,Category 2,0,None reported,Not reported,0.0,8,2016-01-07,0,-0.034526276636483,20.59000015258789,-0.030808174938170563,0.3200305725147002,0.08729281144117174,-0.06500328875001293,1.2252704961619345,-0.007543424305555102,0.15126126937646897,0.14571862117049972,-0.008449870005735938,0.49054040743422905,-0.04029909304860246,0.22067010394710007,0.31547385025690877,-0.04890600105652032,1.1988090718260773,-0.03314591074719664,0.17329814276273178,-0.24425400183787127,-0.04122557031822205,0.907962829177174,-0.00334041440947197,0.026458809810064543,-0.013128610414195663,-0.003210011284995984
Blas (2016),2016-07-03,Category 4,0,None reported,Not reported,0.0,8,2016-07-05,2,0.05170357680948601,14.770000457763672,0.0612621075236508,0.2642193170695343,-0.16174497842346858,-0.007164781182668278,1.170264190114893,0.02841478283472454,0.10302937645522692,0.35386078564477574,0.0,0.12194191920779918,0.060139645337355496,0.2918943338714164,-0.35739723638543397,-0.03333666422934756,1.3766069377663792,0.05819238913712943,0.22885767901487664,0.5472178511817731,-0.011376961867455626,1.0993866798847869,0.002835802671408816,-0.051997168549827055,0.010584637805818753,0.012441174494666862
Celia (2016),2016-07-12,Category 3,0,None reported,Not reported,0.0,5,2016-07-12,0,0.023943283903063328,13.539999961853027,0.009223534566937142,0.2548683032106951,-0.33973124439641045,-0.016953965096700774,1.1476182883382227,-0.006998595073152258,0.12971939663003676,0.00648428157553016,-0.009059911986546987,0.14466291625401348,0.029018241311331572,0.30171301572312165,-0.4163168501417095,-0.012001372838031377,1.3595798673564063,0.03430314494590658,0.23369229102333325,-0.07211921860686843,0.0,1.115716052023067,-0.014831286127853338,-0.0003616585846140108,0.005799028272481355,0.0036942937715260804
Darby (2016),2016-07-11,Category 3,0,Hawaiian Islands,Not reported,0.0,15,2016-07-11,0,0.013004893219074498,13.199999809265137,-0.01297348092787709,0.2552403984035619,-0.21869950300402774,-0.018837748215786987,1.1542839486738254,0.0011431661783198876,0.1298781905386375,0.14186780008585798,-0.008304861686088016,0.14482549744694875,0.007915861343023911,0.3022122253448701,-0.23288701479911322,-0.01757368316966701,1.3591635471567,0.018508283862494368,0.23755790625729442,0.005747607332987403,0.0,1.1130588875196499,0.007121269812195408,-0.020771849677733045,0.009756369105269114,0.004127220224852124
Frank (2016),2016-07-27,Category 4,0,None reported,Not reported,0.0,8,2016-07-27,0,-0.0015663104139755912,13.050000190734863,-0.020933221857740048,0.18459603240790365,-0.00779385257926446,-0.031214129453548622,1.1666101862077911,0.00869376848999659,0.14968939627790484,-0.13682483252782918,-0.014533680855394304,0.07165911031681761,0.0,0.14416581448957266,-0.42080049459600644,-0.0012666406163777122,1.3696784640779507,-0.0054442176009738,0.1329605929518698,-0.3154163120901379,-0.0054442176009738,1.1355544061507736,0.006518462104304068,-0.0005608375010244249,0.001147011144302157,-0.00735957842683943
Georgette (2016),2016-07-19,Category 4,0,Hawaiian Islands,Not reported,0.0,9,2016-07-19,0,0.006792472327921351,12.4399995803833,-0.003452468025382016,0.2677356203287327,-0.32391941343207753,-0.003452468025382016,1.1507277026931413,0.007145314411120873,0.1413756356402554,-0.2728370138793258,-0.015666355108791663,0.07991818492632734,0.01113953553684044,0.29986782845773857,-0.46016946079605703,0.0,1.3638502323371582,0.008947153792429274,0.2347501332015569,-0.6238344232742863,-0.0010221869289129826,1.1295525129920971,-0.0249445257778671,0.00029121514608276833,-0.0008962281192266275,-0.006169453506518763
Lester (2016),2016-08-24,Category 4,0,Hawaiian Islands,Not reported,0.0,18,2016-08-24,0,0.002747576592983636,12.380000114440918,0.007473982301001492,0.20189229509929718,-0.2399029878911827,-0.012816890833149963,1.2183645462190034,-0.0017903945136497068,0.13108821234891482,-0.335791055053267,-0.037775412045307766,0.043438233219045386,0.0,0.0981936955067539,-0.15085839263397094,-0.001246352236420556,1.4390205282981778,0.0027181393212094562,0.06970880578361612,0.07341100520533894,-0.0003386644785856596,1.14934175665051,-0.01646438624619484,-0.016383269786248045,0.024213070186726804,-0.002091398169203895
Madeline (2016),2016-08-26,Category 3,0,Hawaiian Islands,Not reported,0.0,8,2016-08-26,0,-0.003843565546190253,13.630000114440918,-0.011219873675882841,0.20175825988401855,-0.27484509581063,-0.019436355528894667,1.2196308393682567,-0.0015912998114223642,0.1265713278388373,-0.46691740865827447,-0.03758349461958699,0.04378791295219513,0.0029157363034351125,0.09782681871695306,-0.18918122485163236,0.0,1.4258250305848357,-0.0032191318055335705,0.06977102560496484,0.13531650344319557,-0.003556706078524763,1.146854126440587,-0.0092939194410252,0.004796341379218916,0.014108898667395842,-0.0003675720988283171
Newton (2016),2016-09-04,Category 1,4,Baja California Sur; Sonora,Not reported,0.01,4,2016-09-06,2,4.585793719669162e-05,11.979999542236328,-0.011023641411942897,0.15036282227770123,-0.21403615052171754,-0.027042001667669235,1.1880801337028242,0.0016148455073732304,0.15575697170237082,0.16954188330673214,-0.024950580131968714,0.1007364010410626,0.010279577222704228,0.06666797524362746,0.8281816649500757,0.0,1.4063720820015198,-0.002539069015696671,0.06051445655439364,0.46202271215250135,-0.002539069015696671,1.1454147108245538,0.0016653460567116474,-0.004016326538828663,-1.8377884337339445e-05,-0.0034723361340078807
Orlene (2016),2016-09-11,Category 3,0,None reported,Not reported,0.0,7,2016-09-12,1,-0.02330879130173069,17.5,0.008975104355606334,0.1948254173291233,0.6177457310127499,-0.029788286167450884,1.205159325428719,-0.023574424648676096,0.21060324070989417,0.8730873535644985,-0.047936809209382925,0.3153255954618874,-0.021571184114129394,0.09307422918828984,0.646109958805348,-0.021571184114129394,1.3131781885719471,-0.030714229093447454,0.11788679820492488,1.3064129691989756,-0.03317531256171191,1.1443400469457872,-0.027986759817732354,0.025880605492944464,-0.008952926790824378,-0.003180985231604261
Paine (2016),2016-09-16,Category 1,0,None reported,Not reported,0.0,5,2016-09-16,0,0.009377522837612062,16.299999237060547,-0.018508231056149183,0.21715444939715284,0.04488415840736559,-0.04774518874044631,1.230319583976951,0.015270003012629596,0.20701493539080193,0.6329356325962698,-0.03320929742655665,0.4070636316165228,-0.0033275576375692006,0.12058553590570603,0.34626879386200615,-0.02482696239324833,1.27728804707156,0.004902101542036075,0.13722745047035367,0.3679580836370868,-0.028435839770541982,1.1240063807871414,-0.009462327163820339,0.021826278543696453,-0.0022544102825248213,0.007329041537794678
Ulika (2016),2016-09-17,Category 1,0,None reported,Not reported,0.0,7,2016-09-19,2,-0.008746005649058808,15.369999885559082,-0.035975570768418064,0.21705793725502923,0.09692013048723358,-0.05543311319213973,1.2300942235434298,0.007300162534804144,0.2068722987253186,0.4189146160772048,-0.014285068867261663,0.40131696893433194,-0.023738384753134723,0.12533571497777585,0.41625994433167746,-0.03406912718854871,1.2691429683797852,-0.016086603702253566,0.1394220290209112,0.3999765577194849,-0.036571014442738026,1.1360327235420957,-0.0049277407159763476,0.017417854618352324,-0.016317903115440235,0.006839095300581022
Seymour (2016),2016-10-23,Category 4,0,None reported,Not reported,0.0,6,2016-10-24,1,0.007533558360719006,13.34000015258789,0.010509995480065148,0.2091136487812187,-0.05594731312799128,-0.021332872198151387,1.3706061326474244,-0.00020843389710301086,0.1468665891967941,0.09975062117530031,-0.05530438829575324,0.9854035946167233,0.01655441747152331,0.1246437114392396,-0.2767016596237186,-0.0035497484885333996,1.0025122501733619,-0.0015770283121423478,0.09870406669117332,0.04708964310598929,-0.024644848602261127,1.0501245800332581,-0.00854449642361177,0.036834130971300505,0.012411632917359583,0.01281577529190181
Franklin (2017),2017-08-06,Category 1,4,Yucatan Peninsula; Veracruz,Not reported,0.03,4,2017-08-07,1,0.002593451181819084,10.029999732971191,-0.014710744952701638,0.11239343416392085,-0.36199401550250376,-0.014710744952701638,0.4943001024590591,0.010522230905034569,0.08196587822513818,0.7091732008954239,-0.004442971760345582,0.22605915539175803,0.01195679916382919,0.08856868940864226,0.001108567366137958,0.0,1.0298943033180465,0.008344613964648584,0.05244885181490672,0.4965433675865567,-0.007921558666900808,1.0159992095326487,-0.015972794305776028,0.007218981564556803,-0.005679907700096187,0.0008649905534774405
Gert (2017),2017-08-12,Category 3,0,None reported,Not reported,0.0,5,2017-08-14,2,-0.015128796099285746,15.510000228881836,-0.01842187164678255,0.120312058652781,0.12718856295776249,-0.04022845438803202,0.48194354041281673,-0.003892574438439156,0.08421226916509325,-0.04408915199937746,-0.007938133937816061,0.2191977424851393,-0.024457772686143242,0.10320022040004986,-0.004814478924332621,-0.025994240215754583,0.8243190930780046,-0.01480837381755662,0.06370611170380334,0.10940434963584011,-0.02204939737262057,0.9597944139761209,-0.012686948565022726,0.026790438677191775,-0.005977661485738084,-0.004340220098823844
